,time,latitude,longitude,height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio,synced_time,speed_km_h,time_diff_seconds,flagged,patch_id,fail_reasons
16,2023-09-06 07:43:50.800000,34.675610722,33.043284553,35.2007,2,7,0.189,0.1467,0.4045,0.0106,-0.061,0.2008,0.8,0.0,2023-09-06 07:43:34.035755555,2.5028997412548843,0.2,False,,passed
17,2023-09-06 07:43:51,34.67561023,33.043282603,35.2681,2,7,0.1887,0.1466,0.4038,0.0122,-0.0618,0.2,0.0,0.0,2023-09-06 07:43:34.235755555,3.3634864005947938,0.2,False,,passed
18,2023-09-06 07:43:51.200000,34.675609607,33.043282044,35.302,2,6,0.1908,0.147,0.4037,0.0237,-0.0608,0.2008,0.2,0.0,2023-09-06 07:43:34.435755555,1.548532398856784,0.2,False,,passed
19,2023-09-06 07:43:51.400000,34.675608173,33.0432832,35.2085,2,6,0.1997,0.1491,0.4043,0.0462,-0.0551,0.2046,0.4,0.0,2023-09-06 07:43:34.635755555,3.4403385614152073,0.2,False,,passed
20,2023-09-06 07:43:51.600000,34.675605699,33.043283396,35.1744,2,6,0.2149,0.153,0.4057,0.0704,-0.0426,0.2113,0.6,0.0,2023-09-06 07:43:34.835755555,4.950711326982499,0.2,False,,passed
21,2023-09-06 07:43:51.800000,34.67560354,33.0432836235,35.1209,2,7,0.2262,0.1558,0.4068,0.0846,-0.0291,0.2167,0.8,0.0,2023-09-06 07:43:35.035755555,-1.0,0.2,False,,speed
22,2023-09-06 07:43:52,34.675601381,33.043283851,35.085,2,7,0.2004,0.148,0.4045,0.0461,-0.0534,0.2064,0.0,0.0,2023-09-06 07:43:35.235755555,2.5418215864159115,0.2,False,,passed
23,2023-09-06 07:43:52.200000,34.675600396,33.043284002,35.0809,2,8,0.1878,0.1454,0.4044,0.0153,-0.0667,0.1985,0.2,0.0,2023-09-06 07:43:35.435755555,1.9825821058635107,0.2,False,,passed
24,2023-09-06 07:43:52.400000,34.675598742,33.043284014,35.3317,2,7,0.1878,0.1451,0.4062,0.013,-0.0674,0.1997,0.4,0.0,2023-09-06 07:43:35.635755555,3.302805634311033,0.2,False,,passed
25,2023-09-06 07:43:52.600000,34.67559678,33.043284929,35.1319,2,7,0.1879,0.1447,0.4055,0.0129,-0.0666,0.2003,0.6,0.0,2023-09-06 07:43:35.835755555,4.1984845403789715,0.2,False,,passed
26,2023-09-06 07:43:52.800000,34.675594951,33.043286043,35.0737,2,7,0.1878,0.1444,0.4045,0.0129,-0.0661,0.2002,0.8,0.0,2023-09-06 07:43:36.035755555,4.088478439768088,0.2,False,,passed
27,2023-09-06 07:43:53,34.675593532,33.043287374,35.2803,2,8,0.1866,0.1441,0.4021,0.0109,-0.0664,0.1984,0.0,0.0,2023-09-06 07:43:36.235755555,3.5846458016790876,0.2,False,,passed
28,2023-09-06 07:43:53.200000,34.675591583,33.043288727,35.1913,2,8,0.1861,0.1438,0.4013,0.0093,-0.0667,0.1978,0.2,0.0,2023-09-06 07:43:36.435755555,4.48640979561095,0.2,False,,passed
29,2023-09-06 07:43:53.400000,34.675589613,33.043289203,35.0927,2,9,0.1857,0.1434,0.4005,0.0072,-0.0666,0.1974,0.4,0.0,2023-09-06 07:43:36.635755555,4.011348794670232,0.2,False,,passed
30,2023-09-06 07:43:53.600000,34.675588346,33.043289962,35.1656,2,8,0.1858,0.1429,0.4004,0.0075,-0.0658,0.1978,0.6,0.0,2023-09-06 07:43:36.835755555,2.8228502827603443,0.2,False,,passed
31,2023-09-06 07:43:53.800000,34.675586887,33.043290848,35.179,2,7,0.1858,0.1426,0.4,0.0079,-0.065,0.198,0.8,0.0,2023-09-06 07:43:37.035755555,3.259437667358627,0.2,False,,passed
32,2023-09-06 07:43:54,34.675585247,33.043292776,35.0784,2,7,0.1856,0.1424,0.4,0.0072,-0.0659,0.1979,0.0,0.0,2023-09-06 07:43:37.235755555,4.565078923594496,0.2,False,,passed
33,2023-09-06 07:43:54.200000,34.675583628,33.043295234,35.0213,2,8,0.1855,0.142,0.3998,0.006,-0.0657,0.1977,0.2,0.0,2023-09-06 07:43:37.435755555,5.185847300115063,0.2,False,,passed
34,2023-09-06 07:43:54.400000,34.675582934,33.043296919,35.0812,2,5,0.1878,0.1426,0.4,0.0226,-0.0655,0.1982,0.4,0.0,2023-09-06 07:43:37.635755555,3.1059463925503166,0.2,False,,passed
35,2023-09-06 07:43:54.600000,34.675582397,33.043297994,35.1423,2,5,0.1992,0.1462,0.4004,0.0522,-0.0607,0.2015,0.6,0.0,2023-09-06 07:43:37.835755555,2.0723547737472297,0.2,False,,passed
36,2023-09-06 07:43:54.800000,34.675580323,33.043297863,35.1236,2,5,0.1858,0.1416,0.4004,0.0043,-0.0677,0.1986,0.8,0.0,2023-09-06 07:43:38.035755555,4.147046666870825,0.2,False,,passed
37,2023-09-06 07:43:55,34.675578085,33.043299488,34.784,2,6,0.1852,0.1414,0.4039,0.0059,-0.0692,0.1989,0.0,0.0,2023-09-06 07:43:38.235755555,5.211238552558943,0.2,False,,passed
38,2023-09-06 07:43:55.200000,34.67557616325,33.04330137125,34.1259,2,4,0.1852,0.1412,0.4093,-0.0018,-0.0714,0.2003,0.2,0.0,2023-09-06 07:43:38.435755555,-1.0,0.2,False,,num_satellites
39,2023-09-06 07:43:55.400000,34.6755742415,33.0433032545,33.6328,5,3,0.1877,0.1421,0.4131,0.0216,-0.0733,0.2013,0.4,0.0,2023-09-06 07:43:38.635755555,-1.0,0.2,False,,"Q_value, num_satellites"
40,2023-09-06 07:43:55.600000,34.675572319749996,33.04330513775,33.3063,5,3,0.1998,0.1467,0.4145,0.0549,-0.0753,0.2008,0.6,0.0,2023-09-06 07:43:38.835755555,-1.0,0.2,False,,"Q_value, num_satellites"
41,2023-09-06 07:43:55.800000,34.675570398,33.043307021,33.5221,2,5,0.2343,0.161,0.4145,0.1058,-0.08,0.1976,0.8,0.0,2023-09-06 07:43:39.035755555,2.9804955777180075,0.2,False,,passed
42,2023-09-06 07:43:56,34.675568264,33.043306843,33.7282,2,5,0.2818,0.1797,0.4103,0.1544,-0.0668,0.2045,0.0,0.0,2023-09-06 07:43:39.235755555,4.271326770418141,0.2,False,,passed
43,2023-09-06 07:43:56.200000,34.675567207499995,33.0433081325,33.7224,2,4,0.373,0.218,0.4225,0.2314,-0.0561,0.2213,0.2,0.0,2023-09-06 07:43:39.435755555,-1.0,0.2,False,,num_satellites
44,2023-09-06 07:43:56.400000,34.675566151,33.043309422,33.616,2,5,0.4542,0.2414,0.4399,0.2841,0.1143,0.2939,0.4,0.0,2023-09-06 07:43:39.635755555,3.708003667308032,0.2,False,,passed
45,2023-09-06 07:43:56.600000,34.675563440874996,33.043309739375,33.6017,5,3,0.256,0.1631,0.4524,0.1148,-0.0758,0.2348,0.6,0.0,2023-09-06 07:43:39.835755555,-1.0,0.2,False,,"Q_value, speed, num_satellites"
46,2023-09-06 07:43:56.800000,34.67556073075,33.04331005675,33.2728,2,5,0.2438,0.1611,0.4223,0.11,-0.0743,0.2127,0.8,0.0,2023-09-06 07:43:40.035755555,-1.0,0.2,False,,speed
47,2023-09-06 07:43:57,34.675558020625,33.043310374125,33.353,2,4,0.2352,0.1581,0.42,0.1014,-0.0755,0.2098,0.0,0.0,2023-09-06 07:43:40.235755555,-1.0,0.2,False,,num_satellites
48,2023-09-06 07:43:57.200000,34.6755553105,33.0433106915,33.2852,5,3,0.2333,0.1572,0.4237,0.0988,-0.0758,0.2119,0.2,0.0,2023-09-06 07:43:40.435755555,-1.0,0.2,False,,"Q_value, num_satellites"
49,2023-09-06 07:43:57.400000,34.675552600375,33.043311008875,33.1584,5,2,0.2325,0.164,0.4403,0.1033,-0.0895,0.2095,0.4,0.0,2023-09-06 07:43:40.635755555,-1.0,0.2,False,,"Q_value, num_satellites"
50,2023-09-06 07:43:57.600000,34.67554989025,33.04331132625,33.0793,2,6,0.233,0.1905,0.485,0.1179,-0.1212,0.2032,0.6,0.0,2023-09-06 07:43:40.835755555,-1.0,0.2,False,,speed
51,2023-09-06 07:43:57.800000,34.675547180125,33.043311643625,33.1646,2,5,0.2284,0.1618,0.4537,0.099,-0.113,0.2011,0.8,0.0,2023-09-06 07:43:41.035755555,-1.0,0.2,False,,speed
52,2023-09-06 07:43:58,34.67554447,33.043311961,32.9031,2,5,0.2269,0.1595,0.4407,0.0971,-0.1007,0.2018,0.0,0.0,2023-09-06 07:43:41.235755555,5.98277455510443,0.2,False,,passed
53,2023-09-06 07:43:58.200000,34.67554229233333,33.0433115815,32.8411,5,3,0.2272,0.1628,0.4506,0.0958,-0.1118,0.1976,0.2,0.0,2023-09-06 07:43:41.435755555,-1.0,0.2,False,,"Q_value, speed, num_satellites"
54,2023-09-06 07:43:58.400000,34.67554011466667,33.043311202,32.7497,2,5,0.2305,0.1754,0.4735,0.0849,-0.1306,0.1891,0.4,0.0,2023-09-06 07:43:41.635755555,-1.0,0.2,False,,speed
55,2023-09-06 07:43:58.600000,34.675537937,33.043310822500004,32.5145,2,4,0.225,0.1629,0.4542,0.093,-0.1149,0.1957,0.6,0.0,2023-09-06 07:43:41.835755555,-1.0,0.2,False,,num_satellites
56,2023-09-06 07:43:58.800000,34.67553575933333,33.043310443,32.5818,5,3,0.2243,0.1641,0.4517,0.0901,-0.1145,0.1959,0.8,0.0,2023-09-06 07:43:42.035755555,-1.0,0.2,False,,"Q_value, num_satellites"
57,2023-09-06 07:43:59,34.67553358166666,33.0433100635,32.6774,5,3,0.2259,0.1733,0.4493,0.0773,-0.117,0.1967,0.0,0.0,2023-09-06 07:43:42.235755555,-1.0,0.2,False,,"Q_value, num_satellites"
58,2023-09-06 07:43:59.200000,34.675531404,33.043309684,32.7958,2,5,0.222,0.1757,0.4473,0.0799,-0.1371,0.2049,0.2,0.0,2023-09-06 07:43:42.435755555,5.0769942806286785,0.2,False,,passed
59,2023-09-06 07:43:59.400000,34.67552962358333,33.04330819383333,32.8303,5,3,0.2262,0.1987,0.4493,0.0412,-0.156,0.2117,0.4,0.0,2023-09-06 07:43:42.635755555,-1.0,0.2,False,,"Q_value, num_satellites"
60,2023-09-06 07:43:59.600000,34.67552784316666,33.043306703666666,32.833,5,3,0.2395,0.2463,0.4536,-0.1016,-0.1858,0.2243,0.6,0.0,2023-09-06 07:43:42.835755555,-1.0,0.2,False,,"Q_value, num_satellites"
61,2023-09-06 07:43:59.800000,34.675526062749995,33.0433052135,32.7983,2,4,0.2679,0.3237,0.4603,-0.1903,-0.2282,0.2458,0.8,0.0,2023-09-06 07:43:43.035755555,-1.0,0.2,False,,num_satellites
62,2023-09-06 07:44:00,34.675524282333335,33.04330372333333,32.7665,2,4,0.2253,0.1977,0.4447,0.0199,-0.1495,0.2087,0.0,0.0,2023-09-06 07:43:43.235755555,-1.0,0.2,False,,num_satellites
63,2023-09-06 07:44:00.200000,34.67552250191667,33.04330223316666,32.8464,2,4,0.2238,0.1947,0.4434,0.0272,-0.1472,0.2074,0.2,0.0,2023-09-06 07:43:43.435755555,-1.0,0.2,False,,num_satellites
64,2023-09-06 07:44:00.400000,34.6755207215,33.043300743,32.818,2,4,0.2218,0.1896,0.4417,0.039,-0.143,0.2053,0.4,0.0,2023-09-06 07:43:43.635755555,-1.0,0.2,False,,num_satellites
65,2023-09-06 07:44:00.600000,34.67551894108333,33.043299252833336,32.7624,2,4,0.2207,0.1879,0.4407,0.0399,-0.1416,0.2044,0.6,0.0,2023-09-06 07:43:43.835755555,-1.0,0.2,False,,num_satellites
66,2023-09-06 07:44:00.800000,34.675517160666665,33.04329776266667,32.799,2,4,0.22,0.1874,0.4399,0.0369,-0.1412,0.2039,0.8,0.0,2023-09-06 07:43:44.035755555,-1.0,0.2,False,,num_satellites
67,2023-09-06 07:44:01,34.675515380250005,33.0432962725,32.8213,2,4,0.2193,0.1869,0.4391,0.0342,-0.1408,0.2033,0.0,0.0,2023-09-06 07:43:44.235755555,-1.0,0.2,False,,num_satellites
68,2023-09-06 07:44:01.200000,34.67551359983334,33.043294782333334,32.8092,2,4,0.2186,0.1862,0.4383,0.032,-0.1403,0.2027,0.2,0.0,2023-09-06 07:43:44.435755555,-1.0,0.2,False,,num_satellites
69,2023-09-06 07:44:01.400000,34.67551181941667,33.043293292166666,32.5953,2,4,0.2178,0.1856,0.4376,0.0298,-0.1399,0.2022,0.4,0.0,2023-09-06 07:43:44.635755555,-1.0,0.2,False,,num_satellites
70,2023-09-06 07:44:01.600000,34.675510039,33.043291802,32.5393,2,6,0.2169,0.1848,0.4367,0.0263,-0.1392,0.2016,0.6,0.0,2023-09-06 07:43:44.835755555,5.505836370182118,0.2,False,,passed
71,2023-09-06 07:44:01.800000,34.675507795,33.043289911,32.4939,2,6,0.2159,0.184,0.436,0.0222,-0.1387,0.2011,0.8,0.0,2023-09-06 07:43:45.035755555,-1.0,0.2,False,,speed
72,2023-09-06 07:44:02,34.675505551,33.04328802,32.5067,2,7,0.2147,0.1834,0.4361,0.0223,-0.1382,0.1992,0.0,0.0,2023-09-06 07:43:45.235755555,4.810449461518569,0.2,False,,passed
73,2023-09-06 07:44:02.200000,34.675504214,33.04328551,32.3627,2,5,0.2137,0.183,0.4374,0.0245,-0.1384,0.197,0.2,0.0,2023-09-06 07:43:45.435755555,4.926690322426283,0.2,False,,passed
74,2023-09-06 07:44:02.400000,34.675503146,33.043283783,32.1852,2,6,0.2126,0.1825,0.437,0.0244,-0.1387,0.1954,0.4,0.0,2023-09-06 07:43:45.635755555,3.558719188168826,0.2,False,,passed
75,2023-09-06 07:44:02.600000,34.675501897,33.043281856,32.2077,2,8,0.2112,0.1818,0.4353,0.0219,-0.1382,0.1943,0.6,0.0,2023-09-06 07:43:45.835755555,4.040472664826443,0.2,False,,passed
76,2023-09-06 07:44:02.800000,34.675500153,33.043279924,32.1654,2,8,0.21,0.1813,0.4336,0.0206,-0.1379,0.193,0.8,0.0,2023-09-06 07:43:46.035755555,4.720726545649015,0.2,False,,passed
77,2023-09-06 07:44:03,34.675498165,33.043277667,32.1975,2,9,0.2086,0.1807,0.4319,0.0203,-0.1374,0.1914,0.0,0.0,2023-09-06 07:43:46.235755555,5.442520365849219,0.2,False,,passed
78,2023-09-06 07:44:03.200000,34.67549665,33.043275236,32.1229,2,8,0.2072,0.1803,0.4307,0.0205,-0.1374,0.1897,0.2,0.0,2023-09-06 07:43:46.435755555,5.023366916111705,0.2,False,,passed
79,2023-09-06 07:44:03.400000,34.675495701,33.043272802,32.112,2,8,0.2059,0.1798,0.4297,0.0206,-0.1374,0.188,0.4,0.0,2023-09-06 07:43:46.635755555,4.439948589010204,0.2,False,,passed
80,2023-09-06 07:44:03.600000,34.675494714,33.043270581,32.1252,2,8,0.2046,0.1794,0.4288,0.0207,-0.1374,0.1863,0.6,0.0,2023-09-06 07:43:46.835755555,4.160316631848459,0.2,False,,passed
81,2023-09-06 07:44:03.800000,34.675493838,33.043268257,32.1556,2,8,0.2033,0.179,0.4279,0.0208,-0.1374,0.1847,0.8,0.0,2023-09-06 07:43:47.035755555,4.213981679170464,0.2,False,,passed
82,2023-09-06 07:44:04,34.675492279,33.043266426,31.9713,2,9,0.2019,0.1782,0.4266,0.0195,-0.1366,0.1833,0.0,0.0,2023-09-06 07:43:47.235755555,4.337570624128954,0.2,False,,passed
83,2023-09-06 07:44:04.200000,34.675490336,33.04326394,31.9436,2,9,0.2005,0.1773,0.4252,0.0176,-0.1357,0.1819,0.2,0.0,2023-09-06 07:43:47.435755555,5.645482197410783,0.2,False,,passed
84,2023-09-06 07:44:04.400000,34.675489065,33.043261762,31.9469,2,9,0.1993,0.1766,0.4237,0.0162,-0.1349,0.1806,0.4,0.0,2023-09-06 07:43:47.635755555,4.398911558619393,0.2,False,,passed
85,2023-09-06 07:44:04.600000,34.675488377,33.043259528,31.9595,2,9,0.198,0.1758,0.4223,0.0148,-0.1342,0.1792,0.6,0.0,2023-09-06 07:43:47.835755555,3.933052392016032,0.2,False,,passed
86,2023-09-06 07:44:04.800000,34.675487596,33.043257269,31.9848,2,9,0.1968,0.1751,0.421,0.0134,-0.1335,0.1779,0.8,0.0,2023-09-06 07:43:48.035755555,4.039716471406513,0.2,False,,passed
87,2023-09-06 07:44:05,34.675486674,33.04325535,31.8773,2,9,0.1956,0.1744,0.4198,0.0119,-0.1329,0.1766,0.0,0.0,2023-09-06 07:43:48.235755555,3.6621083751615595,0.2,False,,passed
88,2023-09-06 07:44:05.200000,34.675485178,33.043253537,31.8034,2,9,0.1944,0.1737,0.4186,0.0102,-0.1323,0.1753,0.2,0.0,2023-09-06 07:43:48.435755555,4.227127360138408,0.2,False,,passed
89,2023-09-06 07:44:05.400000,34.675483874,33.043251188,31.7606,2,8,0.1935,0.1731,0.4176,0.0046,-0.1316,0.174,0.4,0.0,2023-09-06 07:43:48.635755555,4.668605797577294,0.2,False,,passed
90,2023-09-06 07:44:05.600000,34.675482815,33.043249045,31.7312,2,9,0.1923,0.1724,0.4163,0.0012,-0.1311,0.1729,0.6,0.0,2023-09-06 07:43:48.835755555,4.119380327696453,0.2,False,,passed
91,2023-09-06 07:44:05.800000,34.675482459,33.043246813,31.7326,2,9,0.1912,0.1717,0.4152,-0.0054,-0.1304,0.1717,0.8,0.0,2023-09-06 07:43:49.035755555,3.750008594729753,0.2,False,,passed
92,2023-09-06 07:44:06,34.675481913,33.043244237,31.6847,2,7,0.1902,0.1714,0.415,-0.0025,-0.1308,0.1703,0.0,0.0,2023-09-06 07:43:49.235755555,4.387125716453058,0.2,False,,passed
93,2023-09-06 07:44:06.200000,34.675481403,33.043241449,31.7106,2,7,0.1899,0.1732,0.4172,-0.0108,-0.1337,0.168,0.2,0.0,2023-09-06 07:43:49.435755555,4.710616741477783,0.2,False,,passed
94,2023-09-06 07:44:06.400000,34.675480106,33.043239815,31.6003,2,6,0.1893,0.1738,0.4212,0.0071,-0.1358,0.1642,0.4,0.0,2023-09-06 07:43:49.635755555,3.738092282335558,0.2,False,,passed
95,2023-09-06 07:44:06.600000,34.675478914,33.043237782,31.5298,2,8,0.1877,0.173,0.4164,0.0054,-0.1342,0.1653,0.6,0.0,2023-09-06 07:43:49.835755555,4.112536015944983,0.2,False,,passed
96,2023-09-06 07:44:06.800000,34.675477868,33.043235578,31.5545,2,10,0.1865,0.1718,0.4143,-0.0029,-0.1329,0.1647,0.8,0.0,2023-09-06 07:43:50.035755555,4.193064809784652,0.2,False,,passed
97,2023-09-06 07:44:07,34.675477174,33.043233318,31.5749,2,10,0.1855,0.1709,0.4123,-0.007,-0.1317,0.1639,0.0,0.0,2023-09-06 07:43:50.235755555,3.977428770054523,0.2,False,,passed
98,2023-09-06 07:44:07.200000,34.675476306,33.043231306,31.4762,2,10,0.1845,0.1701,0.4107,-0.0091,-0.1308,0.163,0.2,0.0,2023-09-06 07:43:50.435755555,3.74439615294873,0.2,False,,passed
99,2023-09-06 07:44:07.400000,34.67547545,33.043229767,31.4376,2,9,0.1835,0.1694,0.4095,-0.0106,-0.13,0.162,0.4,0.0,2023-09-06 07:43:50.635755555,3.0605865395314993,0.2,False,,passed
100,2023-09-06 07:44:07.600000,34.675473844,33.043228638,31.3571,2,9,0.1825,0.1687,0.4084,-0.0118,-0.1293,0.161,0.6,0.0,2023-09-06 07:43:50.835755555,3.708494243930193,0.2,False,,passed
101,2023-09-06 07:44:07.800000,34.675471875,33.043227163,31.288,2,9,0.1815,0.1681,0.4073,-0.0128,-0.1286,0.16,0.8,0.0,2023-09-06 07:43:51.035755555,4.623768779782889,0.2,False,,passed
102,2023-09-06 07:44:08,34.675470142,33.0432256,31.2567,2,9,0.1806,0.1674,0.4063,-0.0136,-0.128,0.159,0.0,0.0,2023-09-06 07:43:51.235755555,4.315457688175702,0.2,False,,passed
103,2023-09-06 07:44:08.200000,34.675468611,33.043224079,31.2184,2,9,0.1797,0.1668,0.4052,-0.0144,-0.1273,0.1581,0.2,0.0,2023-09-06 07:43:51.435755555,3.954964532339361,0.2,False,,passed
104,2023-09-06 07:44:08.400000,34.675467245,33.043222043,31.177,2,9,0.1788,0.1661,0.4042,-0.0151,-0.1267,0.1571,0.4,0.0,2023-09-06 07:43:51.635755555,4.326764632561006,0.2,False,,passed
105,2023-09-06 07:44:08.600000,34.675465821,33.043220368,31.1367,2,9,0.1779,0.1655,0.4032,-0.0158,-0.1261,0.1561,0.6,0.0,2023-09-06 07:43:51.835755555,3.9648982992049038,0.2,False,,passed
106,2023-09-06 07:44:08.800000,34.675464012,33.043218869,31.1206,2,9,0.177,0.1649,0.4022,-0.0164,-0.1255,0.1552,0.8,0.0,2023-09-06 07:43:52.035755555,4.377582810975806,0.2,False,,passed
107,2023-09-06 07:44:09,34.675462054,33.043217014,31.0691,2,10,0.1761,0.1643,0.401,-0.0169,-0.1249,0.1543,0.0,0.0,2023-09-06 07:43:52.235755555,4.964935319753484,0.2,False,,passed
108,2023-09-06 07:44:09.200000,34.675460151,33.043215228,31.0177,2,10,0.1753,0.1637,0.3999,-0.0174,-0.1244,0.1534,0.2,0.0,2023-09-06 07:43:52.435755555,4.808344758415429,0.2,False,,passed
109,2023-09-06 07:44:09.400000,34.675458853,33.043212923,31.0007,2,10,0.1744,0.1631,0.3988,-0.0178,-0.1238,0.1526,0.4,0.0,2023-09-06 07:43:52.635755555,4.601779449827284,0.2,False,,passed
110,2023-09-06 07:44:09.600000,34.675457443,33.043210527,30.9986,2,10,0.1736,0.1625,0.3977,-0.0182,-0.1233,0.1517,0.6,0.0,2023-09-06 07:43:52.835755555,4.852821108311641,0.2,False,,passed
111,2023-09-06 07:44:09.800000,34.675456158,33.043208539,30.9634,2,10,0.1727,0.162,0.3966,-0.0186,-0.1228,0.1509,0.8,0.0,2023-09-06 07:43:53.035755555,4.164020303926192,0.2,False,,passed
112,2023-09-06 07:44:10,34.675454305,33.043206947,30.9241,2,10,0.1719,0.1614,0.3955,-0.019,-0.1222,0.15,0.0,0.0,2023-09-06 07:43:53.235755555,4.5373983250728624,0.2,False,,passed
113,2023-09-06 07:44:10.200000,34.675452391,33.043204611,30.9032,2,10,0.1711,0.1609,0.3944,-0.0194,-0.1217,0.1492,0.2,0.0,2023-09-06 07:43:53.435755555,5.4274438976344666,0.2,False,,passed
114,2023-09-06 07:44:10.400000,34.675451081,33.043202535,30.8604,2,9,0.1703,0.1603,0.3935,-0.0197,-0.121,0.1484,0.4,0.0,2023-09-06 07:43:53.635755555,4.3094061236375385,0.2,False,,passed
115,2023-09-06 07:44:10.600000,34.675450272,33.043200442,30.8615,2,10,0.1695,0.1598,0.3924,-0.02,-0.1206,0.1476,0.6,0.0,2023-09-06 07:43:53.835755555,3.8119355960079004,0.2,False,,passed
116,2023-09-06 07:44:10.800000,34.675449062,33.043198223,30.8427,2,10,0.1688,0.1592,0.3914,-0.0203,-0.1201,0.1468,0.8,0.0,2023-09-06 07:43:54.035755555,4.386067459160194,0.2,False,,passed
117,2023-09-06 07:44:11,34.675447866,33.043196383,30.8457,2,11,0.168,0.1586,0.3902,-0.0209,-0.1193,0.1461,0.0,0.0,2023-09-06 07:43:54.235755555,3.8622370756540505,0.2,False,,passed
118,2023-09-06 07:44:11.200000,34.675446179,33.04319477,30.8291,2,11,0.1672,0.158,0.389,-0.0213,-0.1186,0.1454,0.2,0.0,2023-09-06 07:43:54.435755555,4.292789890789101,0.2,False,,passed
119,2023-09-06 07:44:11.400000,34.675444178,33.043192917,30.7649,2,11,0.1665,0.1574,0.3878,-0.0217,-0.1179,0.1446,0.4,0.0,2023-09-06 07:43:54.635755555,5.030824187659514,0.2,False,,passed
120,2023-09-06 07:44:11.600000,34.675442488,33.043191447,30.718,2,10,0.1657,0.1569,0.3868,-0.022,-0.1174,0.1439,0.6,0.0,2023-09-06 07:43:54.835755555,4.155560875042913,0.2,False,,passed
