,time,latitude,longitude,height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio,synced_time,speed_km_h,time_diff_seconds,flagged,patch_id,fail_reasons
27,2023-09-06 11:33:43,34.675471667,33.046162361,34.5138,2,7,0.8036,0.2067,0.5221,-0.2538,0.1077,0.5298,-0.0,0.0,2023-09-06 11:33:26.572355555,3.346838499918595,0.2,False,,passed
28,2023-09-06 11:33:43.200000,34.675473336,33.046161549,34.4961,2,7,0.7767,0.2044,0.5136,-0.2419,0.1188,0.5116,0.2,0.0,2023-09-06 11:33:26.772355555,3.5918210925305143,0.2,False,,passed
29,2023-09-06 11:33:43.400000,34.675475023,33.046161376,34.5092,2,7,0.7563,0.2026,0.5074,-0.2329,0.126,0.4982,0.4,0.0,2023-09-06 11:33:26.972355555,3.3807087746473963,0.2,False,,passed
30,2023-09-06 11:33:43.600000,34.675477407,33.046161305,34.4635,2,6,0.7413,0.2013,0.5032,-0.226,0.1307,0.4886,0.6,0.0,2023-09-06 11:33:27.172355555,4.761868134573547,0.2,False,,passed
31,2023-09-06 11:33:43.800000,34.67547887,33.046161095,34.4399,2,6,0.728,0.2,0.4996,-0.2199,0.1347,0.4803,0.8,0.0,2023-09-06 11:33:27.372355555,2.941821528954648,0.2,False,,passed
32,2023-09-06 11:33:44,34.675480692,33.04616043,34.4566,2,6,0.7155,0.1989,0.4962,-0.214,0.1381,0.4725,-0.0,0.0,2023-09-06 11:33:27.572355555,3.8000046206708507,0.2,False,,passed
33,2023-09-06 11:33:44.200000,34.675481861,33.046159301,34.378,2,7,0.7037,0.1977,0.4931,-0.2085,0.1411,0.4652,0.2,0.0,2023-09-06 11:33:27.772355555,2.9862392078589544,0.2,False,,passed
34,2023-09-06 11:33:44.400000,34.675483231,33.046157974,34.3898,2,7,0.6926,0.1967,0.4901,-0.2034,0.1438,0.4584,0.4,0.0,2023-09-06 11:33:27.972355555,3.5036917249729553,0.2,False,,passed
35,2023-09-06 11:33:44.600000,34.675485354,33.046156767,34.3823,2,6,0.6822,0.1957,0.4873,-0.1985,0.1461,0.452,0.6,0.0,2023-09-06 11:33:28.172355555,4.6835750085545,0.2,False,,passed
36,2023-09-06 11:33:44.800000,34.675487275,33.046156404,34.3354,2,6,0.6722,0.1948,0.4847,-0.1939,0.1483,0.4459,0.8,0.0,2023-09-06 11:33:28.372355555,3.882357895546635,0.2,False,,passed
37,2023-09-06 11:33:45,34.675489029,33.046155843,34.3449,2,6,0.6628,0.194,0.4822,-0.1894,0.1503,0.4401,-0.0,0.0,2023-09-06 11:33:28.572355555,3.622632798435787,0.2,False,,passed
38,2023-09-06 11:33:45.200000,34.675490523,33.046155377,34.3721,2,6,0.6538,0.1931,0.4798,-0.1852,0.1521,0.4346,0.2,0.0,2023-09-06 11:33:28.772355555,3.0807080621258427,0.2,False,,passed
39,2023-09-06 11:33:45.400000,34.67549247,33.046154434,34.2731,2,6,0.6451,0.1923,0.4776,-0.1811,0.1538,0.4293,0.4,0.0,2023-09-06 11:33:28.972355555,4.187488129438051,0.2,False,,passed
40,2023-09-06 11:33:45.600000,34.675493734,33.046152903,34.2733,2,6,0.6368,0.1916,0.4754,-0.1771,0.1553,0.4242,0.6,0.0,2023-09-06 11:33:29.172355555,3.570603625606605,0.2,False,,passed
41,2023-09-06 11:33:45.800000,34.675495092,33.046151368,34.2872,2,7,0.6289,0.1908,0.4733,-0.1732,0.1567,0.4194,0.8,0.0,2023-09-06 11:33:29.372355555,3.71016541135592,0.2,False,,passed
42,2023-09-06 11:33:46,34.675496139,33.046150219,34.2591,2,6,0.6212,0.19,0.4713,-0.1695,0.1581,0.4147,-0.0,0.0,2023-09-06 11:33:29.572355555,2.821990774399142,0.2,False,,passed
43,2023-09-06 11:33:46.200000,34.675497579,33.046149965,34.2478,2,6,0.6138,0.1894,0.4694,-0.166,0.1593,0.4103,0.2,0.0,2023-09-06 11:33:29.772355555,2.905794976276099,0.2,False,,passed
44,2023-09-06 11:33:46.400000,34.675499087,33.046149457,34.2039,2,6,0.6067,0.1887,0.4676,-0.1625,0.1604,0.406,0.4,0.0,2023-09-06 11:33:29.972355555,3.125646317749909,0.2,False,,passed
45,2023-09-06 11:33:46.600000,34.675500312,33.046148457,34.2413,2,5,0.6008,0.1883,0.4668,-0.1594,0.162,0.4027,0.6,0.0,2023-09-06 11:33:30.172355555,2.95038746669366,0.2,False,,passed
46,2023-09-06 11:33:46.800000,34.675501518,33.04614711,34.2386,2,5,0.5946,0.1877,0.4652,-0.1561,0.162,0.3972,0.8,0.0,2023-09-06 11:33:30.372355555,3.2767206483132703,0.2,False,,passed
47,2023-09-06 11:33:47,34.6755031535,33.046145862,34.2816,2,4,0.5899,0.1874,0.4696,-0.1532,0.1632,0.3912,-0.0,0.0,2023-09-06 11:33:30.572355555,-1.0,0.2,False,,num_satellites
48,2023-09-06 11:33:47.200000,34.675504789,33.046144614,34.33,2,5,0.5858,0.187,0.4873,-0.151,0.1646,0.3814,0.2,0.0,2023-09-06 11:33:30.772355555,4.105899352571303,0.2,False,,passed
49,2023-09-06 11:33:47.400000,34.675507447,33.0461442,33.9495,2,5,0.5794,0.1866,0.4713,-0.1491,0.1665,0.3845,0.4,0.0,2023-09-06 11:33:30.972355555,5.351316607405657,0.2,False,,passed
50,2023-09-06 11:33:47.600000,34.675508939,33.046144062,34.1264,2,5,0.5743,0.1862,0.4677,-0.1469,0.1672,0.3821,0.6,0.0,2023-09-06 11:33:31.172355555,2.9879457906560067,0.2,False,,passed
51,2023-09-06 11:33:47.800000,34.675510248,33.046143767,34.1103,2,6,0.5674,0.1855,0.4628,-0.1467,0.1659,0.3765,0.8,0.0,2023-09-06 11:33:31.372355555,2.658758188008477,0.2,False,,passed
52,2023-09-06 11:33:48,34.675511015,33.046142645,33.9594,2,6,0.5611,0.1847,0.4588,-0.1462,0.1648,0.3712,-0.0,0.0,2023-09-06 11:33:31.572355555,2.40240182564746,0.2,False,,passed
53,2023-09-06 11:33:48.200000,34.675511749,33.046141302,33.7821,2,5,0.5555,0.1841,0.4567,-0.1453,0.1635,0.3655,0.2,0.0,2023-09-06 11:33:31.772355555,2.656411183187692,0.2,False,,passed
54,2023-09-06 11:33:48.400000,34.675513325,33.046140455,33.7719,2,6,0.5495,0.1834,0.4523,-0.145,0.1632,0.361,0.4,0.0,2023-09-06 11:33:31.972355555,3.4432372241244944,0.2,False,,passed
55,2023-09-06 11:33:48.600000,34.675514813,33.046140227,33.7961,2,5,0.5443,0.1829,0.4509,-0.1439,0.162,0.3554,0.6,0.0,2023-09-06 11:33:32.172355555,2.994984560678888,0.2,False,,passed
56,2023-09-06 11:33:48.800000,34.675516236,33.046140249,33.837,2,5,0.5396,0.1824,0.4514,-0.1427,0.1604,0.3489,0.8,0.0,2023-09-06 11:33:32.372355555,2.841711768714386,0.2,False,,passed
57,2023-09-06 11:33:49,34.675518147,33.046139448,33.9683,2,7,0.5321,0.1815,0.4436,-0.1436,0.1611,0.3457,-0.0,0.0,2023-09-06 11:33:32.572355555,4.0382339374374725,0.2,False,,passed
58,2023-09-06 11:33:49.200000,34.675519565,33.046138725,34.0043,2,6,0.5267,0.1809,0.4418,-0.1431,0.1597,0.3401,0.2,0.0,2023-09-06 11:33:32.772355555,3.0724404434504105,0.2,False,,passed
59,2023-09-06 11:33:49.400000,34.675520921,33.046137789,34.1523,2,5,0.5224,0.1806,0.4454,-0.1417,0.1606,0.336,0.4,0.0,2023-09-06 11:33:32.972355555,3.117010130191188,0.2,False,,passed
60,2023-09-06 11:33:49.600000,34.67552251,33.046136565,34.2066,2,5,0.5183,0.1803,0.4553,-0.1406,0.1625,0.3311,0.6,0.0,2023-09-06 11:33:33.172355555,3.7609399263692795,0.2,False,,passed
61,2023-09-06 11:33:49.800000,34.675524358,33.046135669,34.2583,2,5,0.5142,0.18,0.464,-0.1395,0.1641,0.3269,0.8,0.0,2023-09-06 11:33:33.372355555,3.9751467539130396,0.2,False,,passed
62,2023-09-06 11:33:50,34.675525612499996,33.046135181,34.38,2,4,0.5119,0.1797,0.4862,-0.1373,0.1633,0.3172,-0.0,0.0,2023-09-06 11:33:33.572355555,-1.0,0.2,False,,num_satellites
63,2023-09-06 11:33:50.200000,34.675526867,33.046134693,34.4621,2,5,0.51,0.1794,0.5379,-0.1357,0.1616,0.2943,0.2,0.0,2023-09-06 11:33:33.772355555,2.5610134066179833,0.2,False,,passed
64,2023-09-06 11:33:50.400000,34.675529444000006,33.0461334935,34.2994,2,6,0.5051,0.1789,0.5503,-0.1352,0.1649,0.2915,0.4,0.0,2023-09-06 11:33:33.972355555,-1.0,0.2,False,,speed
65,2023-09-06 11:33:50.600000,34.675532021,33.046132294,34.0324,2,5,0.5008,0.1786,0.5493,-0.1344,0.1677,0.2904,0.6,0.0,2023-09-06 11:33:34.172355555,5.0164606661749955,0.2,False,,passed
66,2023-09-06 11:33:50.799000,34.675533472875,33.046131885,33.8623,5,2,0.4996,0.1811,0.6144,-0.1345,0.1856,0.2683,0.8,0.0,2023-09-06 11:33:34.371355555,-1.0,0.199,False,,"Q_value, num_satellites"
67,2023-09-06 11:33:50.999000,34.67553492475,33.046131476,34.524,5,3,0.4967,0.1927,0.5106,-0.1268,0.198,0.3138,-0.0,0.0,2023-09-06 11:33:34.571355555,-1.0,0.2,False,,"Q_value, num_satellites"
68,2023-09-06 11:33:51.199000,34.675536376625004,33.046131067000005,35.4881,5,2,0.5036,0.1935,0.5006,-0.1185,0.1958,0.3275,0.2,0.0,2023-09-06 11:33:34.771355555,-1.0,0.2,False,,"Q_value, speed, num_satellites"
69,2023-09-06 11:33:51.400000,34.6755378285,33.046130658,35.8412,5,2,0.5273,0.2189,0.5027,-0.084,0.2013,0.3528,0.4,0.0,2023-09-06 11:33:34.972355555,-1.0,0.201,False,,"Q_value, speed, num_satellites"
70,2023-09-06 11:33:51.600000,34.675539280375,33.046130249,36.3724,2,4,0.4963,0.1935,0.4854,-0.1099,0.1771,0.3105,0.6,0.0,2023-09-06 11:33:35.172355555,-1.0,0.2,False,,"speed, num_satellites"
71,2023-09-06 11:33:51.800000,34.67554073225,33.046129840000006,37.2491,2,4,0.4953,0.1908,0.5086,-0.1088,0.1692,0.2944,0.8,0.0,2023-09-06 11:33:35.372355555,-1.0,0.2,False,,num_satellites
72,2023-09-06 11:33:52,34.675542184125,33.046129431000004,35.8936,2,5,0.4869,0.1866,0.4867,-0.1197,0.1862,0.3105,-0.0,0.0,2023-09-06 11:33:35.572355555,-1.0,0.2,False,,speed
73,2023-09-06 11:33:52.200000,34.675543636,33.046129022,35.7188,2,5,0.4839,0.1851,0.4841,-0.1192,0.1841,0.3079,0.2,0.0,2023-09-06 11:33:35.772355555,4.058231030866138,0.2,False,,passed
74,2023-09-06 11:33:52.399000,34.67554522330612,33.04612762846939,35.4665,5,2,0.4816,0.1874,0.49,-0.1156,0.1882,0.3058,0.4,0.0,2023-09-06 11:33:35.971355555,-1.0,0.199,False,,"Q_value, num_satellites"
75,2023-09-06 11:33:52.600000,34.675546810612246,33.046126234938775,35.3978,2,4,0.4799,0.1981,0.4942,-0.1036,0.2043,0.311,0.6,0.0,2023-09-06 11:33:36.172355555,-1.0,0.201,False,,num_satellites
76,2023-09-06 11:33:52.799000,34.67554839791837,33.046124841408165,35.6149,2,4,0.476,0.1847,0.4832,-0.1137,0.1838,0.3016,0.8,0.0,2023-09-06 11:33:36.371355555,-1.0,0.199,False,,num_satellites
77,2023-09-06 11:33:52.999000,34.67554998522449,33.046123447877555,35.5938,5,2,0.4752,0.1884,0.4925,-0.1062,0.1829,0.2955,-0.0,0.0,2023-09-06 11:33:36.571355555,-1.0,0.2,False,,"Q_value, num_satellites"
78,2023-09-06 11:33:53.199000,34.675551572530615,33.04612205434694,35.5397,5,2,0.4794,0.2049,0.5216,-0.0725,0.1831,0.2819,0.2,0.0,2023-09-06 11:33:36.771355555,-1.0,0.2,False,,"Q_value, num_satellites"
79,2023-09-06 11:33:53.399000,34.67555315983674,33.04612066081633,35.4899,5,2,0.4948,0.2466,0.5847,0.1059,0.1875,0.253,0.4,0.0,2023-09-06 11:33:36.971355555,-1.0,0.2,False,,"Q_value, num_satellites"
80,2023-09-06 11:33:53.599000,34.675554747142854,33.04611926728572,35.4373,5,2,0.5296,0.3223,0.6942,0.2193,0.201,0.1897,0.6,0.0,2023-09-06 11:33:37.171355555,-1.0,0.2,False,,"Q_value, num_satellites"
81,2023-09-06 11:33:53.799000,34.67555633444898,33.0461178737551,35.391,5,2,0.5927,0.4345,0.8565,0.3465,0.2287,-0.1057,0.8,0.0,2023-09-06 11:33:37.371355555,-1.0,0.2,False,,"Q_value, num_satellites"
82,2023-09-06 11:33:53.999000,34.6755579217551,33.04611648022449,35.3544,5,2,0.6905,0.5833,1.0731,0.4976,0.2742,-0.2931,-0.0,0.0,2023-09-06 11:33:37.571355555,-1.0,0.2,False,,"Q_value, num_satellites"
83,2023-09-06 11:33:54.200000,34.67555950906122,33.04611508669388,35.3201,5,2,0.8272,0.7693,1.345,0.6774,0.3392,-0.4466,0.2,0.0,2023-09-06 11:33:37.772355555,-1.0,0.201,False,,"Q_value, num_satellites"
84,2023-09-06 11:33:54.399000,34.675561096367346,33.046113693163264,35.2946,5,2,1.0017,0.9905,1.6684,0.8861,0.4228,-0.6026,0.4,0.0,2023-09-06 11:33:37.971355555,-1.0,0.199,False,,"Q_value, num_satellites"
85,2023-09-06 11:33:54.599000,34.67556268367347,33.046112299632654,34.721,2,4,1.157,1.2173,1.9743,1.0797,0.657,-0.6255,0.6,0.0,2023-09-06 11:33:38.171355555,-1.0,0.2,False,,"speed, num_satellites"
86,2023-09-06 11:33:54.799000,34.67556427097959,33.046110906102044,34.58,5,2,1.3955,1.5084,2.3928,1.3453,0.8077,-0.7799,0.8,0.0,2023-09-06 11:33:38.371355555,-1.0,0.2,False,,"Q_value, num_satellites"
87,2023-09-06 11:33:55,34.675565858285715,33.04610951257143,35.0296,2,5,0.8782,1.3461,2.1143,0.9856,1.6105,1.1691,-0.0,0.0,2023-09-06 11:33:38.572355555,-1.0,0.201,False,,speed
88,2023-09-06 11:33:55.199000,34.67556744559184,33.04610811904082,34.2885,2,4,0.9918,1.6076,2.4579,1.1777,1.9377,1.4244,0.2,0.0,2023-09-06 11:33:38.771355555,-1.0,0.199,False,,"speed, num_satellites"
89,2023-09-06 11:33:55.399000,34.67556903289796,33.04610672551021,34.8391,2,4,1.1335,1.9018,2.8669,1.3962,2.2965,1.6936,0.4,0.0,2023-09-06 11:33:38.971355555,-1.0,0.2,False,,num_satellites
90,2023-09-06 11:33:55.599000,34.675570620204084,33.04610533197959,34.8788,2,4,1.2978,2.2275,3.3301,1.6385,2.691,1.986,0.6,0.0,2023-09-06 11:33:39.171355555,-1.0,0.2,False,,num_satellites
91,2023-09-06 11:33:55.799000,34.67557220751021,33.04610393844898,34.8915,2,4,1.4827,2.5855,3.8411,1.9047,3.1234,2.3065,0.8,0.0,2023-09-06 11:33:39.371355555,-1.0,0.2,False,,num_satellites
92,2023-09-06 11:33:55.999000,34.67557379481632,33.04610254491837,34.7567,2,4,1.6881,2.9767,4.4005,2.1956,3.5951,2.6565,-0.0,0.0,2023-09-06 11:33:39.571355555,-1.0,0.2,False,,num_satellites
93,2023-09-06 11:33:56.199000,34.675575382122446,33.04610115138775,33.1379,2,4,1.4722,2.5641,3.8046,1.8903,3.0951,2.2868,0.2,0.0,2023-09-06 11:33:39.771355555,-1.0,0.2,False,,"speed, num_satellites"
94,2023-09-06 11:33:56.399000,34.67557696942857,33.04609975785714,34.4372,2,4,0.6831,0.9386,1.5167,0.68,1.1172,0.8198,0.4,0.0,2023-09-06 11:33:39.971355555,-1.0,0.2,False,,"speed, num_satellites"
95,2023-09-06 11:33:56.600000,34.67557855673469,33.04609836432653,35.749,2,5,0.6574,0.8729,1.398,0.6337,1.0262,0.76,0.6,0.0,2023-09-06 11:33:40.172355555,-1.0,0.201,False,,speed
96,2023-09-06 11:33:56.800000,34.675580144040815,33.046096970795915,35.1543,2,5,0.6231,0.7887,1.2831,0.5703,0.9208,0.6824,0.8,0.0,2023-09-06 11:33:40.372355555,-1.0,0.2,False,,speed
97,2023-09-06 11:33:57,34.67558173134694,33.046095577265305,35.1975,2,4,0.6143,0.7682,1.2529,0.5554,0.8942,0.6634,-0.0,0.0,2023-09-06 11:33:40.572355555,-1.0,0.2,False,,num_satellites
98,2023-09-06 11:33:57.199000,34.67558331865306,33.046094183734695,35.2649,2,4,0.6076,0.7537,1.2326,0.5448,0.8761,0.6503,0.2,0.0,2023-09-06 11:33:40.771355555,-1.0,0.199,False,,num_satellites
99,2023-09-06 11:33:57.399000,34.675584905959184,33.046092790204085,35.1203,2,4,0.6015,0.7407,1.2136,0.5353,0.8594,0.6383,0.4,0.0,2023-09-06 11:33:40.971355555,-1.0,0.2,False,,num_satellites
100,2023-09-06 11:33:57.599000,34.67558649326531,33.04609139667347,35.0639,2,4,0.5975,0.733,1.2007,0.53,0.8491,0.631,0.6,0.0,2023-09-06 11:33:41.171355555,-1.0,0.2,False,,num_satellites
101,2023-09-06 11:33:57.799000,34.67558808057143,33.04609000314286,34.9432,5,2,0.599,0.7383,1.2049,0.5349,0.8539,0.6343,0.8,0.0,2023-09-06 11:33:41.371355555,-1.0,0.2,False,,"Q_value, num_satellites"
102,2023-09-06 11:33:57.999000,34.67558966787755,33.04608860961225,34.8114,5,2,0.6127,0.7673,1.2382,0.5578,0.8848,0.6569,-0.0,0.0,2023-09-06 11:33:41.571355555,-1.0,0.2,False,,"Q_value, num_satellites"
103,2023-09-06 11:33:58.200000,34.675591255183676,33.04608721608163,34.6413,5,2,0.6412,0.8301,1.3148,0.61,0.9529,0.7042,0.2,0.0,2023-09-06 11:33:41.772355555,-1.0,0.201,False,,"Q_value, num_satellites"
104,2023-09-06 11:33:58.399000,34.67559284248979,33.04608582255102,34.4659,5,2,0.6961,0.9357,1.4465,0.6957,1.0634,0.7808,0.4,0.0,2023-09-06 11:33:41.971355555,-1.0,0.199,False,,"Q_value, num_satellites"
105,2023-09-06 11:33:58.599000,34.675594429795915,33.04608442902041,34.2721,5,2,0.7841,1.0901,1.6425,0.8191,1.2198,0.8877,0.6,0.0,2023-09-06 11:33:42.171355555,-1.0,0.2,False,,"Q_value, speed, num_satellites"
106,2023-09-06 11:33:58.799000,34.67559601710204,33.046083035489794,34.0606,5,2,0.9116,1.2951,1.9057,0.9797,1.4204,1.0233,0.8,0.0,2023-09-06 11:33:42.371355555,-1.0,0.2,False,,"Q_value, speed, num_satellites"
107,2023-09-06 11:33:58.999000,34.67559760440816,33.046081641959184,34.6913,5,2,1.0263,1.374,1.9389,1.0642,1.4005,1.0098,-0.0,0.0,2023-09-06 11:33:42.571355555,-1.0,0.2,False,,"Q_value, num_satellites"
108,2023-09-06 11:33:59.199000,34.675599191714284,33.046080248428574,34.5916,5,2,1.237,1.6544,2.2865,1.2769,1.6336,1.1642,0.2,0.0,2023-09-06 11:33:42.771355555,-1.0,0.2,False,,"Q_value, num_satellites"
109,2023-09-06 11:33:59.399000,34.67560077902041,33.04607885489796,34.4438,2,4,1.3547,1.2704,1.5147,1.1746,0.4602,0.6334,0.4,0.0,2023-09-06 11:33:42.971355555,-1.0,0.2,False,,"speed, num_satellites"
110,2023-09-06 11:33:59.600000,34.67560236632653,33.04607746136735,35.3233,2,4,1.4113,1.4544,1.333,1.3724,-0.4579,-0.6598,0.6,0.0,2023-09-06 11:33:43.172355555,-1.0,0.201,False,,"speed, num_satellites"
111,2023-09-06 11:33:59.799000,34.67560395363265,33.04607606783674,35.4368,2,4,1.664,1.6945,1.3992,1.63,-0.8292,-0.9469,0.8,0.0,2023-09-06 11:33:43.371355555,-1.0,0.199,False,,"speed, num_satellites"
112,2023-09-06 11:33:59.999000,34.675605540938776,33.04607467430612,35.7455,5,2,1.9582,1.9871,1.5103,1.9316,-1.1394,-1.2306,-0.0,0.0,2023-09-06 11:33:43.571355555,-1.0,0.2,False,,"Q_value, num_satellites"
113,2023-09-06 11:34:00.200000,34.6756071282449,33.04607328077551,35.9002,2,4,1.9081,1.9426,1.4828,1.8835,-1.0865,-1.1825,0.2,0.0,2023-09-06 11:33:43.772355555,-1.0,0.201,False,,"speed, num_satellites"
114,2023-09-06 11:34:00.400000,34.67560871555102,33.0460718872449,35.022,2,4,0.8438,0.9215,1.1544,0.7874,0.6536,0.4481,0.4,0.0,2023-09-06 11:33:43.972355555,-1.0,0.2,False,,"speed, num_satellites"
115,2023-09-06 11:34:00.599000,34.675610302857145,33.04607049371428,35.0447,5,2,0.838,0.9277,1.1629,0.7867,0.6806,0.4712,0.6,0.0,2023-09-06 11:33:44.171355555,-1.0,0.199,False,,"Q_value, num_satellites"
116,2023-09-06 11:34:00.799000,34.67561189016326,33.04606910018367,35.0566,5,2,0.8265,0.9363,1.1878,0.783,0.732,0.515,0.8,0.0,2023-09-06 11:33:44.371355555,-1.0,0.2,False,,"Q_value, num_satellites"
117,2023-09-06 11:34:01,34.67561347746938,33.04606770665306,35.1215,5,2,0.8152,0.9561,1.2417,0.7838,0.8106,0.5775,-0.0,0.0,2023-09-06 11:33:44.572355555,-1.0,0.201,False,,"Q_value, speed, num_satellites"
